DE_gene	cluster_DE_id	log2FC_exp	log2FC_pct_exp	pct_cognate_cell_exp	log2FC_ATAC_cognate	cognate_ATAC_access	cognate_ATAC_access1	cognate_ATAC_access2	av_phyloP	distDEgene	score	nearestGene_v2	peakType	keyTF_bool	seqnames	start	end	unique_peak_id	mm_cCREs	mm_cCREs_cat	bool_mm_cCRE_oi	hg_homolog	hg_homolog_ensembl	all_reciprocal_hg_cCREs	restricted_reciprocal_hg_cCREs	gene_set	number_DA_peaks	bool_mm_cCRE	bool_dist	pct_exp	high_DE	very_high_DE	min_access	highly_accessible	high_DA	very_high_DA	moderate_deep_conservation	strong_deep_conservation	bool_ortho_hg_cCRE	bool0	bool_A1	bool_A2	bool_DA1	bool_DA2	bool_DA3	bool_num_DA_peak	bool_OR_all	n_bool_A1	n_bool_A2	n_bool_DA1	n_bool_DA2	n_bool_DA3	n_bool_OR_all
Cdk5r1	ecto	1.31042095486495	4.04001567884788	0.329	0.100028666240932	0.00012494500855907	0.000114910525752509	0.00013974068044902	0.416146	98738	51.03724	5730455P16Rik	Promoter	FALSE	chr11	80377807	80378307	chr11_12559	EM10D1244898, EM10D1244899	PLS, pELS_CTCF-bound	TRUE	CDK5R1	ENSG00000176749			DE	0	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1	1	0	0	0	1
Cdk5r1	ecto	1.31042095486495	4.04001567884788	0.329	0.0306811129046243	0.000281818655493362	0.000304953740181692	0.000247706372001191	0.687946	93522	24.74091	Zfp207	Promoter	FALSE	chr11	80383023	80383523	chr11_12562	EM10D1244906, EM10D1244907	PLS_CTCF-bound, PLS	TRUE	CDK5R1	ENSG00000176749	EH38D2923314		DE	0	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1	1	0	0	0	1
Cdk5r1	ecto	1.31042095486495	4.04001567884788	0.329	0.211404998292521	0.000359927416320398	0.000355308153556192	0.000366738439623759	1.20158	48195	33.014	Psmd11	Promoter	FALSE	chr11	80428350	80428850	chr11_12574	EM10D1244956, EM10D1244957	PLS_CTCF-bound, pELS	TRUE	CDK5R1	ENSG00000176749	EH38D2923380	EH38D2923380	DE	0	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	1	1	0	0	0	1
Cdk5r1	ecto	1.31042095486495	4.04001567884788	0.329	0.0472820465485218	0.000122987681291063	0.000122074631683143	0.000124333957195706	0.335526	47598	23.66055	Psmd11	Intronic	FALSE	chr11	80428947	80429447	chr11_12575	EM10D1244958	pELS_CTCF-bound	TRUE	CDK5R1	ENSG00000176749	EH38D2923381, EH38D2923382	EH38D2923381, EH38D2923382	DE	0	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1	1	0	0	0	1
Cdk5r1	ecto	1.31042095486495	4.04001567884788	0.329	0.383722576936264	0.000342143670849022	0.000297528795831877	0.000407927534839821	0.128422	0	63.29722	Cdk5r1	Promoter	FALSE	chr11	80476563	80477063	chr11_12582	EM10D1244980, EM10D1244981	pELS, PLS_CTCF-bound	TRUE	CDK5R1	ENSG00000176749			DE	0	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1	1	0	0	0	1
Cdk5r1	ecto	1.31042095486495	4.04001567884788	0.329	3.95001673770872	0.000245628033192745	0.000261755597084286	0.000221848218296113	0.204836	26905	61.48682	C030013C21Rik	Intronic	FALSE	chr11	80503952	80504452	chr11_12590	EM10D1245023, EM10D1245024	dELS, dELS_CTCF-bound	TRUE	CDK5R1	ENSG00000176749			DE	0	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1	1	0	0	0	1
Cdk5r1	ecto	1.31042095486495	4.04001567884788	0.329	3.35290705717913	0.000267817670999173	0.000257826557206486	0.000282549396025907	1.06887	41441	75.72648	C030013C21Rik	Intronic	FALSE	chr11	80518488	80518988	chr11_12595	EM10D1245042	dELS	TRUE	CDK5R1	ENSG00000176749	EH38D2923487	EH38D2923487	DE	0	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1	1	0	0	0	1
Gata4	endo	1.21487198902856	3.28128611039002	0.525	0.101985727901557	0.000362535469825966	0.000361729781291626	0.000363244012287028	0.300992	93492	110.88486	Fdft1	Exonic	TRUE	chr14	63177699	63178199	chr14_5677	EM10D1419019	pELS	TRUE	GATA4	ENSG00000136574			DE	4	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	1	0	2	2	4
Gata4	endo	1.21487198902856	3.28128611039002	0.525	4.9762216734694	0.000152068372523849	0.000152065143511292	0.000152071212197503	-0.164008	80180	51.62209	Neil2	Intronic	TRUE	chr14	63191011	63191511	chr14_5693			FALSE	GATA4	ENSG00000136574			DE	4	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	1	0	2	2	4
Gata4	endo	1.21487198902856	3.28128611039002	0.525	4.65502807510439	0.000102508820459442	0.000104493876871784	0.00010076311266319	0.177786	65879	25.27004	Neil2	Intronic	TRUE	chr14	63205312	63205812	chr14_5710			FALSE	GATA4	ENSG00000136574			DE	4	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	1	0	2	2	4
Gata4	endo	1.21487198902856	3.28128611039002	0.525	3.03047440186656	0.000109574300809795	0.000103758296793619	0.000114689038854995	0.397504	62485	35.35424	Neil2	Intronic	TRUE	chr14	63208706	63209206	chr14_5714			FALSE	GATA4	ENSG00000136574			DE	4	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	1	0	2	2	4
Gata4	endo	1.21487198902856	3.28128611039002	0.525	5.93705266438747	0.000317771052456735	0.000298316312408994	0.000334880032919074	1.97713	40092	99.39554	Neil2	Intronic	TRUE	chr14	63231099	63231599	chr14_5729	EM10D1419072	dELS	TRUE	GATA4	ENSG00000136574	EH38D4062410	EH38D4062410	DE	4	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	3	1	0	2	2	4
Gata4	endo	1.21487198902856	3.28128611039002	0.525	0.894584384008158	0.000204822293222417	0.000212172436975811	0.000198358394678227	0.105616	26116	63.26569	Gata4	Intronic	TRUE	chr14	63245075	63245575	chr14_5742	EM10D1419094, EM10D1419095	PLS, PLS_CTCF-bound	TRUE	GATA4	ENSG00000136574	EH38D4062379	EH38D4062379	DE	4	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	1	0	2	2	4
Gata4	endo	1.21487198902856	3.28128611039002	0.525	0.695648134787545	0.000202785104766678	0.000211640587469928	0.00019499737384955	-0.0237	15303	74.26894	Gata4	Intronic	TRUE	chr14	63255888	63256388	chr14_5749	EM10D1419119	dELS_CTCF-bound	TRUE	GATA4	ENSG00000136574			DE	4	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	1	0	2	2	4
Gata4	endo	1.21487198902856	3.28128611039002	0.525	3.98309362663699	0.000230741095384511	0.000230453576720646	0.000230993946421871	0.54763	6512	70.22405	Gata4	Intronic	TRUE	chr14	63264679	63265179	chr14_5752	EM10D1419137	dELS	TRUE	GATA4	ENSG00000136574	EH38D4062329	EH38D4062329	DE	4	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	3	1	0	2	2	4
Gata4	endo	1.21487198902856	3.28128611039002	0.525	3.14022577658928	0.000104605520841559	0.000109542249403584	0.000100264039418096	0.358848	0	24.75878	Gata4	Promoter	TRUE	chr14	63271383	63271883	chr14_5760	EM10D1419152	dELS	TRUE	GATA4	ENSG00000136574	EH38D4062308	EH38D4062308	DE	4	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	1	0	2	2	4
Gata4	endo	1.21487198902856	3.28128611039002	0.525	4.83295764006546	0.00015397070252564	0.00014373524895744	0.000162972014015373	-0.000492	10118	38.66052	Gata4	Distal	TRUE	chr14	63281811	63282311	chr14_5762			FALSE	GATA4	ENSG00000136574			DE	4	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	1	0	2	2	4
Gata4	endo	1.21487198902856	3.28128611039002	0.525	5.61699770598825	0.000554293038585648	0.000538034235516154	0.000568591432877958	1.29225	11688	129.98778	Gata4	Distal	TRUE	chr14	63283381	63283881	chr14_5763			FALSE	GATA4	ENSG00000136574			DE	4	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	3	1	0	2	2	4
Gata4	endo	1.21487198902856	3.28128611039002	0.525	3.35218795069687	0.000447335376377329	0.000445096870607616	0.000449303973818615	1.03305	66733	132.18094	Gata4	Distal	TRUE	chr14	63338426	63338926	chr14_5776	EM10D1419205	dELS	TRUE	GATA4	ENSG00000136574			DE	4	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	3	1	0	2	2	4
Gata4	endo	1.21487198902856	3.28128611039002	0.525	4.99244921616607	0.000298218413292693	0.000308098389567328	0.000289529717343208	-0.002346	70584	108.35878	Gata4	Distal	TRUE	chr14	63342277	63342777	chr14_5779			FALSE	GATA4	ENSG00000136574			DE	4	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	1	0	2	2	4
Tgfbi	meso	1.11713962195683	3.37255416795733	0.29	-0.0228823169537058	0.000255458959589312	0.00030229824113155	0.000239245362132384	0.088314	86923	108.12411	Fbxl21	Promoter	FALSE	chr13	56522179	56522679	chr13_5692	EM10D1361539	PLS	TRUE	TGFBI	ENSG00000120708			DE	2	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0	2	2
Tgfbi	meso	1.11713962195683	3.37255416795733	0.29	2.87395940426481	0.000168862899928647	9.93988890084499e-05	0.000192908134477946	-0.033446	33500	22.96061	Lect2	Distal	FALSE	chr13	56575602	56576102	chr13_5701	EM10D1361588, EM10D1361589	dELS_CTCF-bound, dELS_CTCF-bound	TRUE	TGFBI	ENSG00000120708	EH38D3763338		DE	2	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0	2	2
Tgfbi	meso	1.11713962195683	3.37255416795733	0.29	2.05107154816747	0.000221250602958776	0.000257337111895487	0.000208759119096069	0.492648	27077	33.57884	Tgfbi	Distal	FALSE	chr13	56582025	56582525	chr13_5705	EM10D1361593	dELS_CTCF-bound	TRUE	TGFBI	ENSG00000120708	EH38D3763349	EH38D3763349	DE	2	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0	2	2
Tgfbi	meso	1.11713962195683	3.37255416795733	0.29	4.07534140123129	0.000172668643685886	0.000123038452983427	0.000189848325082891	0.261184	7972	41.013	Tgfbi	Distal	FALSE	chr13	56601130	56601630	chr13_5711	EM10D1361616	dELS	TRUE	TGFBI	ENSG00000120708	EH38D3763374	EH38D3763374	DE	2	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	0	0	0	0	2	2
Tgfbi	meso	1.11713962195683	3.37255416795733	0.29	5.3634902526528	0.000194085754439701	0.000147567817364686	0.00021018811727336	0.67298	25367	37.26451	Tgfbi	Intronic	FALSE	chr13	56634971	56635471	chr13_5724	EM10D1361644	dELS	TRUE	TGFBI	ENSG00000120708	EH38D3763436	EH38D3763436	DE	2	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	0	0	0	0	2	2
Tgfbi	meso	1.11713962195683	3.37255416795733	0.29	4.40813737831599	0.000118093192086992	0.000107588768090961	0.000121729338854849	0.012688	69459	26.4192	Smad5	Distal	FALSE	chr13	56679063	56679563	chr13_5735	EM10D1361680	dELS	TRUE	TGFBI	ENSG00000120708			DE	2	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0	2	2
Tgfbi	meso	1.11713962195683	3.37255416795733	0.29	0.0362967521358413	0.000158501137561867	0.000164457371802181	0.000156439364170989	0.140846	93138	56.62198	Smad5	Promoter	FALSE	chr13	56702742	56703242	chr13_5741	EM10D1361700	PLS	TRUE	TGFBI	ENSG00000120708			DE	2	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0	2	2
Bend5	endo	1.04911662421887	2.13535185289489	0.536	2.59116512031045	0.000128252544419286	0.000136636966274165	0.00012087907608452	0.267562	86498	49.94788	Bend5	Intronic	FALSE	chr4	111328007	111328507	chr4_8168	EM10D1869260	dELS_CTCF-bound	TRUE	BEND5	ENSG00000162373	EH38D2163342		DE	6	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	0	0	0	0	1	1
Bend5	endo	1.04911662421887	2.13535185289489	0.536	4.50044246439917	0.000118456139445949	0.000113408457599402	0.000122895195937104	0.07398	84171	53.59016	Bend5	Intronic	FALSE	chr4	111330334	111330834	chr4_8170			FALSE	BEND5	ENSG00000162373			DE	6	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	0	0	0	0	1	1
Bend5	endo	1.04911662421887	2.13535185289489	0.536	5.58312722267644	0.000122044986280328	0.00013030567324321	0.000114780333475582	0.142716	49726	46.79822	Bend5	Intronic	FALSE	chr4	111364779	111365279	chr4_8172			FALSE	BEND5	ENSG00000162373			DE	6	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	0	0	0	0	1	1
Bend5	endo	1.04911662421887	2.13535185289489	0.536	5.53199758146249	0.000177237916635697	0.000177468695957284	0.000177034963581869	0.068796	27809	64.76953	Bend5	Intronic	FALSE	chr4	111386696	111387196	chr4_8174			FALSE	BEND5	ENSG00000162373			DE	6	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	0	0	0	0	1	1
Bend5	endo	1.04911662421887	2.13535185289489	0.536	0.545549996453176	0.000290498804332079	0.000291731296451827	0.000289414920222345	0.726788	0	91.39209	Bend5	Promoter	FALSE	chr4	111414685	111415185	chr4_8175	EM10D1869307, EM10D1869308	pELS, PLS	TRUE	BEND5	ENSG00000162373	EH38D2163256	EH38D2163256	DE	6	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	0	0	0	0	1	1
Bend5	endo	1.04911662421887	2.13535185289489	0.536	5.23837759554627	0.000263853376747526	0.000259811230171719	0.000267408140605676	0.210832	4324	90.8363	Bend5	Intronic	FALSE	chr4	111419331	111419831	chr4_8179	EM10D1869314	dELS	TRUE	BEND5	ENSG00000162373	EH38D2163245	EH38D2163245	DE	6	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	0	0	0	0	1	1
Bend5	endo	1.04911662421887	2.13535185289489	0.536	6.067671700552	0.000392023773554503	0.000395663282255038	0.000388823099420735	0.014758	36236	129.55711	Bend5	Intronic	FALSE	chr4	111451243	111451743	chr4_8192			FALSE	BEND5	ENSG00000162373			DE	6	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	0	0	0	0	1	1
Bend5	endo	1.04911662421887	2.13535185289489	0.536	2.1360806547414	0.000109709851199579	0.00010738460596072	0.000111754729479328	-0.032156	62930	61.00284	Bend5	Intronic	FALSE	chr4	111477937	111478437	chr4_8199			FALSE	BEND5	ENSG00000162373			DE	6	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	0	0	0	0	1	1
Bend5	endo	1.04911662421887	2.13535185289489	0.536	5.71742608811055	0.000408892165167228	0.000401854655257328	0.000415081125762771	0.100162	68369	192.58231	Bend5	Intronic	FALSE	chr4	111483376	111483876	chr4_8201			FALSE	BEND5	ENSG00000162373			DE	6	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	0	0	0	0	1	1
Col5a1	meso	0.780376415189692	2.84434912953981	0.237	5.40174588644936	0.000138479322222461	0.000134976189106604	0.000139691945224104	-0.046252	86897	21.58003	Col5a1	Distal	FALSE	chr2	27799027	27799527	chr2_2558	EM10D1677083	dELS	TRUE	COL5A1	ENSG00000130635			DE	5	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	0	0	0	0	0	0
Col5a1	meso	0.780376415189692	2.84434912953981	0.237	5.22127599960679	9.70359416825216e-05	0.000102336463352471	9.52011457198468e-05	0.068802	72669	24.94733	Col5a1	Distal	FALSE	chr2	27813255	27813755	chr2_2562	EM10D1677096	dELS	TRUE	COL5A1	ENSG00000130635			DE	5	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	0	0	0	0	0	0
Col5a1	meso	0.780376415189692	2.84434912953981	0.237	4.4796978867335	0.000207752811765525	0.000114026608386775	0.000240196497550477	0.25446	49902	48.67792	Col5a1	Distal	FALSE	chr2	27836022	27836522	chr2_2565	EM10D1677111	dELS	TRUE	COL5A1	ENSG00000130635	EH38D4250001	EH38D4250001	DE	5	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	0	0	0	0	0	0
Col5a1	meso	0.780376415189692	2.84434912953981	0.237	3.62878010956347	0.00015628189091154	0.000112246200558901	0.000171525014495146	-0.007918	27441	33.57884	Col5a1	Distal	FALSE	chr2	27858483	27858983	chr2_2571	EM10D1677127	dELS_CTCF-bound	TRUE	COL5A1	ENSG00000130635			DE	5	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	0	0	0	0	0	0
Col5a1	meso	0.780376415189692	2.84434912953981	0.237	1.16536099078544	0.000193542436530635	0.00012533643345077	0.000217152206827511	0.061196	228	42.16264	Col5a1	Promoter	FALSE	chr2	27885696	27886196	chr2_2575	EM10D1677147, EM10D1677146	pELS_CTCF-bound, pELS_CTCF-bound	TRUE	COL5A1	ENSG00000130635			DE	5	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	0	0	0	0	0	0
Col5a1	meso	0.780376415189692	2.84434912953981	0.237	0.92670648799112	0.000115548346637505	0.000138351087455055	0.000107655090200661	0.312806	382	22.00888	Col5a1	Intronic	FALSE	chr2	27886808	27887308	chr2_2576	EM10D1677150, EM10D1677151	PLS_CTCF-bound, pELS_CTCF-bound	TRUE	COL5A1	ENSG00000130635	EH38D4250164		DE	5	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	0	0	0	0	0	0
Col5a1	meso	0.780376415189692	2.84434912953981	0.237	5.19067662422968	0.000127115477965219	0.000126042892053708	0.000127486757703819	-0.180964	68424	28.62754	Col5a1	Intronic	FALSE	chr2	27954850	27955350	chr2_2586	EM10D1677196	dELS	TRUE	COL5A1	ENSG00000130635	EH38D4250290	EH38D4250290	DE	5	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	0	0	0	0	0	0
Foxa2	endo	0.754485719544489	1.99311361441476	0.418	5.24259223781668	0.000124915172418256	0.000123842294794454	0.000125858687585206	0.556892	84922	55.86251	Foxa2	Distal	TRUE	chr2	147961546	147962046	chr2_13806			FALSE	FOXA2	ENSG00000125798			DE	6	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	0	0	1	1	1	2
Foxa2	endo	0.754485719544489	1.99311361441476	0.418	3.2617996909748	0.000416144380086383	0.000412004539746612	0.000419785058261293	2.57081	77978	152.04736	Foxa2	Distal	TRUE	chr2	147968490	147968990	chr2_13808	EM10D1735660	dELS	TRUE	FOXA2	ENSG00000125798	EH38D3287063	EH38D3287063	DE	6	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	0	0	1	1	1	2
Foxa2	endo	0.754485719544489	1.99311361441476	0.418	4.20232279176208	0.000234154380829042	0.000227373323843953	0.000240117810367921	0.900654	61888	65.64197	Foxa2	Distal	TRUE	chr2	147984580	147985080	chr2_13812	EM10D1735672	dELS_CTCF-bound	TRUE	FOXA2	ENSG00000125798	EH38D3287079	EH38D3287079	DE	6	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	0	0	1	1	1	2
Foxa2	endo	0.754485719544489	1.99311361441476	0.418	3.2578944760202	0.000188335730777373	0.000182703784647945	0.00019328860375624	0.017314	41366	104.32214	Foxa2	Distal	TRUE	chr2	148005102	148005602	chr2_13818	EM10D1735684	dELS	TRUE	FOXA2	ENSG00000125798			DE	6	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	0	0	1	1	1	2
Foxa2	endo	0.754485719544489	1.99311361441476	0.418	4.90345873030274	0.000275475194332311	0.00027390217371292	0.000276858547642508	0.143638	33111	97.78691	Foxa2	Distal	TRUE	chr2	148013357	148013857	chr2_13820	EM10D1735687	dELS	TRUE	FOXA2	ENSG00000125798			DE	6	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	0	0	1	1	1	2
Foxa2	endo	0.754485719544489	1.99311361441476	0.418	2.68636251605255	0.000148355559948443	0.000142692318159838	0.000153335955105457	1.44332	9737	51.62209	Foxa2	Distal	TRUE	chr2	148036731	148037231	chr2_13830	EM10D1735719	dELS	TRUE	FOXA2	ENSG00000125798	EH38D3287140	EH38D3287140	DE	6	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	0	0	1	1	1	2
Foxa2	endo	0.754485719544489	1.99311361441476	0.418	1.99843185948339	0.000215360810688031	0.00021993432203514	0.00021133875148344	1.40492	5811	62.24562	Foxa2	Distal	TRUE	chr2	148040657	148041157	chr2_13835	EM10D1735730	dELS	TRUE	FOXA2	ENSG00000125798	EH38D3287150	EH38D3287150	DE	6	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	0	0	1	1	1	2
